date,state,city,city_ibge_code,place_type,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
4/17/20,MG,Guaxupé,3128709,city,1,0,TRUE,51917,1.92615,
4/17/20,MG,Guimarânia,3128907,city,1,0,TRUE,8039,12.43936,
4/17/20,MG,Ibirité,3129806,city,4,0,TRUE,180204,2.21971,
4/17/20,MG,Ipaba,3131158,city,2,0,TRUE,18607,10.74864,
4/17/20,MG,Ipatinga,3131307,city,6,0,TRUE,263410,2.27782,
4/17/20,MG,Ipuiúna,3131505,city,1,0,TRUE,10079,9.92162,
4/17/20,MG,Itabira,3131703,city,5,1,TRUE,120060,4.16458,0.2
4/17/20,MG,Itaguara,3132206,city,1,0,TRUE,13358,7.48615,
4/17/20,MG,Itajubá,3132404,city,2,0,TRUE,96869,2.06464,
4/17/20,MG,Itanhandu,3133105,city,2,0,TRUE,15331,13.04546,
4/17/20,MG,Itapecerica,3133501,city,3,0,TRUE,21762,13.7855,
4/17/20,MG,Itapeva,3133600,city,1,0,TRUE,9783,10.22181,
4/17/20,MG,Itaúna,3133808,city,1,0,TRUE,93214,1.0728,
4/17/20,MG,Ituiutaba,3134202,city,1,0,TRUE,104671,0.95537,
4/17/20,MG,Jaboticatubas,3134608,city,1,0,TRUE,20143,4.9645,
4/17/20,MG,Janaúba,3135100,city,3,0,TRUE,71648,4.18714,
4/17/20,MG,Jeceaba,3135407,city,1,0,TRUE,4912,20.35831,
4/17/20,MG,João Monlevade,3136207,city,1,0,TRUE,79910,1.25141,
4/17/20,MG,Juiz de Fora,3136702,city,84,2,TRUE,568873,14.76604,0.0238
4/17/20,MG,Lagoa da Prata,3137205,city,14,0,TRUE,52165,26.83792,
4/17/20,MG,Lavras,3138203,city,4,0,TRUE,103773,3.85457,
4/17/20,MG,Leopoldina,3138401,city,1,0,TRUE,52587,1.90161,
4/17/20,MG,Machado,3139003,city,2,0,TRUE,42133,4.74687,
4/17/20,MG,Manhuaçu,3139409,city,2,0,TRUE,90229,2.21658,
4/17/20,MG,Mariana,3140001,city,6,1,TRUE,60724,9.88077,0.1667
4/17/20,MG,Mário Campos,3140159,city,1,0,TRUE,15416,6.48677,
4/17/20,MG,Marliéria,3140308,city,1,0,TRUE,4039,24.7586,
4/17/20,MG,Matias Barbosa,3140803,city,0,0,TRUE,14468,,
4/17/20,MG,Matozinhos,3141108,city,1,0,TRUE,37820,2.6441,
4/17/20,MG,Monte Azul,3142908,city,1,0,TRUE,20854,4.79524,
4/17/20,MG,Monte Carmelo,3143104,city,5,0,TRUE,47809,10.45828,
4/17/20,MG,Montes Claros,3143302,city,4,1,TRUE,409341,0.97718,0.25
4/17/20,MG,Munhoz,3143807,city,3,0,TRUE,6029,49.7595,
4/17/20,MG,Muriaé,3143906,city,4,0,TRUE,108763,3.67772,
4/17/20,MG,Nanuque,3144300,city,2,1,TRUE,40750,4.90798,0.5
4/17/20,MG,Nova Lima,3144805,city,45,0,TRUE,94889,47.42383,
4/17/20,MG,Nova Serrana,3145208,city,1,0,TRUE,102693,0.97378,
4/17/20,MG,Novo Cruzeiro,3145307,city,1,0,TRUE,31331,3.19173,
4/17/20,MG,Ouro Fino,3146008,city,1,1,TRUE,33639,2.97274,1
4/17/20,MG,Paracatu,3147006,city,4,0,TRUE,93158,4.29378,
4/17/20,MG,Pará de Minas,3147105,city,4,0,TRUE,93969,4.25672,
4/17/20,MG,Paraisópolis,3147303,city,4,2,TRUE,21083,18.97263,0.5
4/17/20,MG,Passos,3147907,city,1,0,TRUE,114679,0.872,
4/17/20,MG,Patos de Minas,3148004,city,8,1,TRUE,152488,5.24631,0.125
4/17/20,MG,Patrocínio,3148103,city,9,1,TRUE,90757,9.91659,0.1111
4/17/20,MG,Perd√µes,3149903,city,1,0,TRUE,21390,4.67508,
4/17/20,MG,Pirapetinga,3151107,city,1,0,TRUE,10752,9.3006,
4/17/20,MG,Pirapora,3151206,city,2,0,TRUE,56428,3.54434,
4/17/20,MG,Piumhi,3151503,city,2,1,TRUE,34691,5.76518,0.5
4/17/20,MG,Poços de Caldas,3151800,city,4,0,TRUE,167397,2.38953,
4/17/20,MG,Pouso Alegre,3152501,city,17,2,TRUE,150737,11.27792,0.1176
4/17/20,MG,Ribeirão das Neves,3154606,city,2,0,TRUE,334858,0.59727,
4/17/20,MG,Sabará,3156700,city,8,0,TRUE,136344,5.86751,
4/17/20,MG,Santa Luzia,3157807,city,4,0,TRUE,219134,1.82537,
4/17/20,MG,Santa Maria de Itabira,3158003,city,1,0,TRUE,10847,9.21914,
4/17/20,MG,Santana do Paraíso,3158953,city,1,0,TRUE,34663,2.88492,
4/17/20,MG,Santo Antônio do Monte,3160405,city,3,0,TRUE,28243,10.6221,
4/17/20,MG,São Brás do Suaçuí,3160900,city,1,0,TRUE,3738,26.75227,
4/17/20,MG,São Gotardo,3162104,city,1,0,TRUE,35469,2.81936,
4/17/20,MG,São João del Rei,3162500,city,4,0,TRUE,90082,4.4404,
4/17/20,MG,São João Nepomuceno,3162906,city,1,0,TRUE,26361,3.79348,
4/17/20,MG,São Lourenço,3163706,city,2,0,TRUE,45851,4.36196,
4/17/20,MG,São Sebastião do Paraíso,3164704,city,1,0,TRUE,70956,1.40932,
4/17/20,MG,São Tomás de Aquino,3165107,city,1,1,TRUE,7021,14.24299,1
4/17/20,MG,Sarzedo,3165537,city,1,0,TRUE,32752,3.05325,
4/17/20,MG,Senador Amaral,3165578,city,4,0,TRUE,5356,74.6826,
4/17/20,MG,Serra do Salitre,3166808,city,1,0,TRUE,11582,8.63409,
4/17/20,MG,Sete Lagoas,3167202,city,4,0,TRUE,239639,1.66918,
4/17/20,MG,Timóteo,3168705,city,8,0,TRUE,89842,8.90452,
4/17/20,MG,Toledo,3169109,city,3,0,TRUE,6258,47.93864,
4/17/20,MG,Ubá,3169901,city,4,0,TRUE,115552,3.46164,
4/17/20,MG,Uberaba,3170107,city,22,2,TRUE,333783,6.59111,0.0909
4/17/20,MG,Uberlândia,3170206,city,66,4,TRUE,691305,9.54716,0.0606
4/17/20,MG,Unaí,3170404,city,1,0,TRUE,84378,1.18514,
4/17/20,MG,Varginha,3170701,city,11,1,TRUE,135558,8.11461,0.0909
4/17/20,MG,Vazante,3171006,city,2,0,TRUE,20590,9.71345,
4/17/20,MS,Alcinópolis,5000252,city,1,0,TRUE,5343,18.71608,
4/17/20,MS,Batayporã,5002001,city,6,2,TRUE,11329,52.96143,0.3333
4/17/20,MS,Campo Grande,5002704,city,71,2,TRUE,895982,7.92427,0.0282
4/17/20,MS,Chapadão do Sul,5002951,city,7,0,TRUE,25218,27.75795,
4/17/20,MS,Corumbá,5003207,city,1,0,TRUE,111435,0.89738,
4/17/20,MS,Coxim,5003306,city,1,0,TRUE,33543,2.98125,
4/17/20,MS,Dourados,5003702,city,11,0,TRUE,222949,4.93386,
4/17/20,MS,Miranda,5005608,city,1,0,TRUE,28013,3.56977,
4/17/20,MS,Mundo Novo,5005681,city,2,0,TRUE,18366,10.88969,
4/17/20,MS,Naviraí,5005707,city,1,0,TRUE,54878,1.82222,
4/17/20,MS,Nova Andradina,5006200,city,11,0,TRUE,54374,20.23026,
4/17/20,MS,Paranaíba,5006309,city,2,0,TRUE,42148,4.74518,
4/17/20,MS,Ponta Porã,5006606,city,1,0,TRUE,92526,1.08078,
4/17/20,MS,Rio Verde de Mato Grosso,5007406,city,1,0,TRUE,19746,5.06432,
4/17/20,MS,Sidrolândia,5007901,city,1,0,TRUE,57665,1.73415,
4/17/20,MS,Sonora,5007935,city,9,0,TRUE,19274,46.69503,
4/17/20,MS,Três Lagoas,5008305,city,16,1,TRUE,121388,13.18087,0.0625
4/17/20,MT,Alta Floresta,5100250,city,1,0,TRUE,51782,1.93117,
4/17/20,MT,Aripuanã,5101407,city,2,1,TRUE,22354,8.94694,0.5
4/17/20,MT,Cáceres,5102504,city,2,1,TRUE,94376,2.11918,0.5
4/17/20,MT,Campo Novo do Parecis,5102637,city,1,0,TRUE,35360,2.82805,
4/17/20,MT,Canarana,5102702,city,1,0,TRUE,21579,4.63414,
4/17/20,MT,Chapada dos Guimarães,5103007,city,0,0,TRUE,19752,,
4/17/20,MT,Conquista D'Oeste,5103361,city,1,0,TRUE,4038,24.76474,
4/17/20,MT,Cuiabá,5103403,city,88,1,TRUE,612547,14.36624,0.0114
4/17/20,MT,Lambari D'Oeste,5105234,city,1,0,TRUE,6121,16.3372,
4/17/20,MT,Lucas do Rio Verde,5105259,city,1,1,TRUE,65534,1.52593,1
4/17/20,MT,Nova Monte Verde,5108956,city,1,0,TRUE,9178,10.89562,
4/17/20,MT,Nova Mutum,5106224,city,1,0,TRUE,45378,2.20371,
4/17/20,MT,Pontes e Lacerda,5106752,city,1,0,TRUE,45436,2.2009,
4/17/20,MT,Primavera do Leste,5107040,city,4,0,TRUE,62019,6.44964,
4/17/20,MT,Rondonópolis,5107602,city,24,1,TRUE,232491,10.32298,0.0417
4/17/20,MT,São José dos Quatro Marcos,5107107,city,4,0,TRUE,18906,21.1573,
4/17/20,MT,Sinop,5107909,city,12,0,TRUE,142996,8.39184,
4/17/20,MT,Tangará da Serra,5107958,city,5,0,TRUE,103750,4.81928,
4/17/20,MT,União do Sul,5108303,city,1,0,TRUE,3525,28.36879,
4/17/20,MT,Várzea Grande,5108402,city,7,0,TRUE,284971,2.45639,
4/17/20,PA,Abaetetuba,1500107,city,6,0,TRUE,157698,3.80474,
4/17/20,PA,Acará,1500206,city,1,0,TRUE,55591,1.79885,
4/17/20,PA,Afuá,1500305,city,1,0,TRUE,39218,2.54985,
4/17/20,PA,Altamira,1500602,city,3,0,TRUE,114594,2.61794,
4/17/20,PA,Ananindeua,1500800,city,67,1,TRUE,530598,12.62726,0.0149
4/17/20,PA,Barcarena,1501303,city,3,0,TRUE,124680,2.40616,
4/17/20,PA,Belém,1501402,city,435,22,TRUE,1492745,29.14095,0.0506
4/17/20,PA,Benevides,1501501,city,6,0,TRUE,62737,9.56373,
4/17/20,PA,Bragança,1501709,city,3,0,TRUE,127686,2.34951,
4/17/20,PA,Bujaru,1501907,city,1,0,TRUE,29132,3.43265,
4/17/20,PA,Cachoeira do Arari,1502004,city,1,0,TRUE,23767,4.20751,
4/17/20,PA,Cametá,1502103,city,1,1,TRUE,137890,0.72522,1
4/17/20,PA,Canaã dos Carajás,1502152,city,1,1,TRUE,37085,2.69651,1
4/17/20,PA,Capanema,1502202,city,1,0,TRUE,69027,1.44871,
4/17/20,PA,Capitão Poço,1502301,city,1,0,TRUE,54303,1.84152,
4/17/20,PA,Castanhal,1502400,city,8,0,TRUE,200793,3.9842,
4/17/20,PA,Conceição do Araguaia,1502707,city,1,0,TRUE,47864,2.08925,
4/17/20,PA,Curralinho,1502806,city,1,0,TRUE,34448,2.90293,
4/17/20,PA,Goianésia do Pará,1503093,city,1,0,TRUE,40475,2.47066,
4/17/20,PA,Itaituba,1503606,city,5,0,TRUE,101247,4.93842,
4/17/20,PA,Juruti,1503903,city,3,0,TRUE,57943,5.1775,
4/17/20,PA,Marabá,1504208,city,5,0,TRUE,279349,1.78988,
4/17/20,PA,Marapanim,1504406,city,1,0,TRUE,28336,3.52908,
4/17/20,PA,Marituba,1504422,city,11,1,TRUE,131521,8.36368,0.0909
4/17/20,PA,Monte Alegre,1504802,city,1,0,TRUE,58032,1.72319,
4/17/20,PA,Muaná,1504901,city,2,0,TRUE,40349,4.95675,
4/17/20,PA,Nova Ipixuna,1504976,city,1,0,TRUE,16678,5.99592,
4/17/20,PA,Novo Progresso,1505031,city,2,0,TRUE,25762,7.76337,
4/17/20,PA,√ìbidos,1505106,city,1,0,TRUE,52137,1.91802,
4/17/20,PA,Oeiras do Pará,1505205,city,1,0,TRUE,32512,3.07579,
4/17/20,PA,Parauapebas,1505536,city,15,2,TRUE,208273,7.20209,0.1333
4/17/20,PA,Primavera,1506104,city,1,0,TRUE,10825,9.23788,
4/17/20,PA,Quatipuru,1506112,city,1,0,TRUE,13608,7.34862,
4/17/20,PA,Rondon do Pará,1506187,city,2,1,TRUE,52357,3.81993,0.5
4/17/20,PA,Salinópolis,1506203,city,1,0,TRUE,40675,2.45851,
4/17/20,PA,Santa Bárbara do Pará,1506351,city,2,0,TRUE,21079,9.48812,
4/17/20,PA,Santarém,1506807,city,20,2,TRUE,304589,6.56623,0.1
4/17/20,PA,Santo Antônio do Tauá,1507003,city,3,0,TRUE,31482,9.52925,
4/17/20,PA,São Geraldo do Araguaia,1507458,city,1,0,TRUE,24847,4.02463,
4/17/20,PA,São Miguel do Guamá,1507607,city,2,1,TRUE,58986,3.39064,0.5
4/17/20,PA,Tucumã,1508084,city,1,0,TRUE,39602,2.52512,
4/17/20,PA,Tucuruí,1508100,city,2,0,TRUE,113659,1.75965,
4/17/20,PA,Vigia,1508209,city,1,0,TRUE,53686,1.86268,
4/17/20,PB,Bayeux,2501807,city,6,1,TRUE,96880,6.19323,0.1667
4/17/20,PB,Cabedelo,2503209,city,8,2,TRUE,67736,11.81056,0.25
4/17/20,PB,Campina Grande,2504009,city,8,1,TRUE,409731,1.9525,0.125
4/17/20,PB,Igaracy,2502607,city,1,0,TRUE,6117,16.34788,
4/17/20,PB,João Pessoa,2507507,city,148,17,TRUE,809015,18.29385,0.1149
4/17/20,PB,Junco do Seridó,2507804,city,3,1,TRUE,7150,41.95804,0.3333
4/17/20,PB,Patos,2510808,city,5,2,TRUE,107605,4.64662,0.4
4/17/20,PB,Pombal,2512101,city,2,0,TRUE,32801,6.09738,
4/17/20,PB,Riachão do Poço,2512762,city,1,1,TRUE,4509,22.17787,1
4/17/20,PB,Santa Rita,2513703,city,17,1,TRUE,136586,12.44637,0.0588
4/17/20,PB,São Bento,2513901,city,1,0,TRUE,34031,2.9385,
4/17/20,PB,São João do Rio do Peixe,2500700,city,1,0,TRUE,18034,5.54508,
4/17/20,PB,Sapé,2515302,city,1,1,TRUE,52625,1.90024,1
4/17/20,PB,Serra Branca,2515500,city,1,0,TRUE,13699,7.2998,
4/17/20,PB,Sousa,2516201,city,1,0,TRUE,69444,1.44001,
4/17/20,PB,Taperoá,2516508,city,1,1,TRUE,15376,6.50364,1
4/17/20,PE,Abreu e Lima,2600054,city,18,0,TRUE,99990,18.0018,
4/17/20,PE,Aliança,2600708,city,5,1,TRUE,38386,13.02558,0.2
4/17/20,PE,Amaraji,2600906,city,1,1,TRUE,22829,4.38039,1
4/17/20,PE,Araçoiaba,2601052,city,2,0,TRUE,20524,9.74469,
4/17/20,PE,Arcoverde,2601201,city,7,2,TRUE,74338,9.41645,0.2857
4/17/20,PE,Belo Jardim,2601706,city,2,0,TRUE,76439,2.61647,
4/17/20,PE,Bezerros,2601904,city,1,0,TRUE,60798,1.64479,
4/17/20,PE,Bom Conselho,2602100,city,2,1,TRUE,48554,4.11913,0.5
4/17/20,PE,Bom Jardim,2602209,city,3,1,TRUE,39184,7.65619,0.3333
4/17/20,PE,Cabo de Santo Agostinho,2602902,city,21,10,TRUE,207048,10.14258,0.4762
4/17/20,PE,Cachoeirinha,2603108,city,8,0,TRUE,20380,39.25417,
4/17/20,PE,Camaragibe,2603454,city,80,7,TRUE,157828,50.68809,0.0875
4/17/20,PE,Capoeiras,2603801,city,1,0,TRUE,20048,4.98803,
4/17/20,PE,Carnaíba,2603900,city,1,1,TRUE,19551,5.11483,1
4/17/20,PE,Carpina,2604007,city,2,0,TRUE,83641,2.39117,
4/17/20,PE,Caruaru,2604106,city,13,1,TRUE,361118,3.59993,0.0769
4/17/20,PE,Catende,2604205,city,2,1,TRUE,42892,4.66287,0.5
4/17/20,PE,Chã de Alegria,2604403,city,2,0,TRUE,13518,14.79509,
4/17/20,PE,Chã Grande,2604502,city,3,0,TRUE,21698,13.82616,
4/17/20,PE,Cupira,2605004,city,1,0,TRUE,24107,4.14817,
4/17/20,PE,Escada,2605202,city,2,0,TRUE,68875,2.90381,
4/17/20,PE,Feira Nova,2605400,city,2,0,TRUE,22131,9.0371,
4/17/20,PE,Fernando de Noronha,2605459,city,24,0,TRUE,3061,784.0575,
4/17/20,PE,Frei Miguelinho,2605806,city,2,0,TRUE,15457,12.93912,
4/17/20,PE,Gameleira,2605905,city,1,1,TRUE,31052,3.2204,1
4/17/20,PE,Garanhuns,2606002,city,6,1,TRUE,139788,4.29221,0.1667
4/17/20,PE,Glória do Goitá,2606101,city,2,0,TRUE,30604,6.53509,
4/17/20,PE,Goiana,2606200,city,6,3,TRUE,79758,7.52276,0.5
4/17/20,PE,Gravatá,2606408,city,1,0,TRUE,84074,1.18943,
4/17/20,PE,Igarassu,2606804,city,15,3,TRUE,117019,12.81843,0.2
4/17/20,PE,Ilha de Itamaracá,2607604,city,4,0,TRUE,26258,15.23345,
4/17/20,PE,Ipojuca,2607208,city,7,1,TRUE,96204,7.2762,0.1429
4/17/20,PE,Ipubi,2607307,city,2,0,TRUE,30854,6.48214,
4/17/20,PE,Itapissuma,2607752,city,2,0,TRUE,26651,7.50441,
4/17/20,PE,Jaboatão dos Guararapes,2607901,city,139,14,TRUE,702298,19.79217,0.1007
4/17/20,PE,João Alfredo,2608107,city,4,0,TRUE,33822,11.82662,
4/17/20,PE,Lagoa de Itaenga,2608503,city,1,0,TRUE,21429,4.66657,
4/17/20,PE,Lagoa do Carro,2608453,city,2,1,TRUE,18071,11.06746,0.5
4/17/20,PE,Lagoa dos Gatos,2608701,city,1,1,TRUE,16290,6.13874,1
4/17/20,PE,Limoeiro,2608909,city,8,3,TRUE,56250,14.22222,0.375
4/17/20,PE,Macaparana,2609006,city,1,1,TRUE,25376,3.94073,1
4/17/20,PE,Machados,2609105,city,2,0,TRUE,16088,12.43163,
4/17/20,PE,Moreno,2609402,city,6,2,TRUE,62784,9.55657,0.3333
4/17/20,PE,Olinda,2609600,city,185,13,TRUE,392482,47.13592,0.0703
4/17/20,PE,Palmares,2610004,city,4,2,TRUE,63250,6.32411,0.5
4/17/20,PE,Passira,2610509,city,1,0,TRUE,28933,3.45626,
4/17/20,PE,Paudalho,2610608,city,10,3,TRUE,56506,17.69724,0.3
4/17/20,PE,Paulista,2610707,city,122,4,TRUE,331774,36.77202,0.0328
4/17/20,PE,Pesqueira,2610905,city,1,0,TRUE,67395,1.48379,
4/17/20,PE,Petrolina,2611101,city,6,0,TRUE,349145,1.71848,
4/17/20,PE,Pombos,2611309,city,4,1,TRUE,27091,14.76505,0.25
4/17/20,PE,Quipapá,2611507,city,1,0,TRUE,26037,3.84069,
4/17/20,PE,Recife,2611606,city,1136,85,TRUE,1645727,69.02724,0.0748
4/17/20,PE,Ribeirão,2611804,city,1,0,TRUE,47415,2.10904,
4/17/20,PE,Rio Formoso,2611903,city,1,0,TRUE,23535,4.24899,
4/17/20,PE,Salgueiro,2612208,city,6,0,TRUE,60930,9.84737,
4/17/20,PE,Sanharó,2612406,city,1,0,TRUE,26462,3.779,
4/17/20,PE,Santa Cruz do Capibaribe,2612505,city,2,0,TRUE,107937,1.85293,
4/17/20,PE,São Bento do Una,2613008,city,1,0,TRUE,59504,1.68056,
4/17/20,PE,São Caitano,2613107,city,4,0,TRUE,37245,10.7397,
4/17/20,PE,São José da Coroa Grande,2613404,city,1,1,TRUE,21298,4.69528,1
4/17/20,PE,São José do Egito,2613602,city,1,0,TRUE,33951,2.94542,
4/17/20,PE,São Lourenço da Mata,2613701,city,61,13,TRUE,113230,53.87265,0.2131
4/17/20,PE,São Vicente Ferrer,2613800,city,1,0,TRUE,18018,5.55001,
4/17/20,PE,Serra Talhada,2613909,city,4,0,TRUE,86350,4.63231,
4/17/20,PE,Sertânia,2614105,city,1,1,TRUE,35907,2.78497,1
4/17/20,PE,Surubim,2614501,city,1,0,TRUE,65089,1.53636,
4/17/20,PE,Timbaúba,2615300,city,4,1,TRUE,53022,7.54404,0.25
4/17/20,PE,Toritama,2615409,city,1,0,TRUE,45219,2.21146,
4/17/20,PE,Tracunhaém,2615508,city,2,0,TRUE,13769,14.52538,
4/17/20,PE,Triunfo,2615706,city,2,0,TRUE,15254,13.11132,
4/17/20,PE,Vertentes,2616209,city,1,0,TRUE,20731,4.82369,
4/17/20,PE,Vitória de Santo Antão,2616407,city,15,4,TRUE,138757,10.81027,0.2667
4/17/20,PI,Altos,2200400,city,1,0,TRUE,40524,2.46767,
4/17/20,PI,Bom Princípio do Piauí,2201919,city,1,1,TRUE,5630,17.76199,1
4/17/20,PI,Bonfim do Piauí,2201929,city,1,0,TRUE,5670,17.63668,
4/17/20,PI,Campo Maior,2202208,city,2,0,TRUE,46833,4.27049,
4/17/20,PI,Caracol,2202505,city,1,0,TRUE,10916,9.16086,
4/17/20,PI,Demerval Lobão,2203305,city,1,0,TRUE,13817,7.23746,
4/17/20,PI,Esperantina,2203701,city,1,0,TRUE,39737,2.51655,
4/17/20,PI,Francinópolis,2204006,city,1,0,TRUE,5348,18.69858,
4/17/20,PI,Inhuma,2204709,city,1,0,TRUE,15308,6.53253,
4/17/20,PI,Luís Correia,2205706,city,2,0,TRUE,30311,6.59826,
4/17/20,PI,Parnaíba,2207702,city,6,1,TRUE,153078,3.91957,0.1667
4/17/20,PI,Picos,2208007,city,1,0,TRUE,78222,1.27841,
4/17/20,PI,Pimenteiras,2208106,city,1,0,TRUE,12127,8.24606,
4/17/20,PI,Piracuruca,2208304,city,4,1,TRUE,28791,13.89323,0.25
4/17/20,PI,São José do Divino,2210052,city,3,1,TRUE,5346,56.11672,0.3333
4/17/20,PI,São José do Piauí,2210201,city,1,0,TRUE,6705,14.91424,
4/17/20,PI,São Raimundo Nonato,2210607,city,1,0,TRUE,34710,2.88101,
4/17/20,PI,Teresina,2211001,city,94,5,TRUE,864845,10.869,0.0532
4/17/20,RJ,Angra dos Reis,3300100,city,8,0,TRUE,203785,3.92571,
4/17/20,RJ,Araruama,3300209,city,11,1,TRUE,132400,8.30816,0.0909
4/17/20,RJ,Areal,3300225,city,1,0,TRUE,12572,7.95418,
4/17/20,RJ,Armação dos Búzios,3300233,city,1,0,TRUE,33870,2.95247,
4/17/20,RJ,Arraial do Cabo,3300258,city,3,1,TRUE,30349,9.885,0.3333
4/17/20,RJ,Barra do Piraí,3300308,city,11,2,TRUE,100374,10.95901,0.1818
4/17/20,RJ,Barra Mansa,3300407,city,13,1,TRUE,184412,7.04943,0.0769
4/17/20,RJ,Belford Roxo,3300456,city,58,4,TRUE,510906,11.35238,0.069
4/17/20,RJ,Bom Jardim,3300506,city,2,0,TRUE,27446,7.28704,
4/17/20,RJ,Bom Jesus do Itabapoana,3300605,city,5,1,TRUE,37096,13.47854,0.2
4/17/20,RJ,Cabo Frio,3300704,city,8,0,TRUE,226525,3.53162,
4/17/20,RJ,Cachoeiras de Macacu,3300803,city,3,1,TRUE,58937,5.09018,0.3333
4/17/20,RJ,Campos dos Goytacazes,3301009,city,6,0,TRUE,507548,1.18215,
4/17/20,RJ,Cantagalo,3301108,city,1,0,TRUE,20172,4.95737,
4/17/20,RJ,Carapebus,3300936,city,1,0,TRUE,16301,6.13459,
4/17/20,RJ,Casimiro de Abreu,3301306,city,6,0,TRUE,44184,13.57958,
4/17/20,RJ,Duque de Caxias,3301702,city,141,23,TRUE,919596,15.33282,0.1631
4/17/20,RJ,Guapimirim,3301850,city,3,0,TRUE,60517,4.95728,
4/17/20,RJ,Iguaba Grande,3301876,city,6,2,TRUE,28310,21.19392,0.3333
4/17/20,RJ,Itaboraí,3301900,city,33,4,TRUE,240592,13.71617,0.1212
4/17/20,RJ,Itaguaí,3302007,city,7,2,TRUE,133019,5.26241,0.2857
4/17/20,RJ,Itaperuna,3302205,city,3,0,TRUE,103224,2.9063,
4/17/20,RJ,Itatiaia,3302254,city,1,0,TRUE,31805,3.14416,
4/17/20,RJ,Japeri,3302270,city,5,1,TRUE,104768,4.77245,0.2
4/17/20,RJ,Macaé,3302403,city,21,4,TRUE,256672,8.18165,0.1905
4/17/20,RJ,Magé,3302502,city,33,3,TRUE,245071,13.46549,0.0909
4/17/20,RJ,Mangaratiba,3302601,city,5,2,TRUE,44468,11.24404,0.4
4/17/20,RJ,Maricá,3302700,city,35,4,TRUE,161207,21.71122,0.1143
4/17/20,RJ,Mendes,3302809,city,1,0,TRUE,18614,5.3723,
